21
# x y z
-15	0.657	0
-13.5	1.166	0
-12	1.608	0
-10.5	0.601	0
-9	0.393	0
-7.5	1.337	0
-6	1.405	0
-4.5	0.769	0
-3	0.681	0
-1.5	1.204	0
0	1.318	0
1.5	0.944	0
3	0.417	0
4.5	1.015	0
6	1.589	0
7.5	1.3	0
9	0.653	0
10.5	0.609	0
12	1.354	0
13.5	1.228	0
15	0.775	0
171
# a b m n err i ip iperr k r rhoa u valid 
8	9	18	19	1.13556564018060e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-4.82203543958683e+03	-1.43303347489659e-02	6.98860735717729e+01	-1.43303347489659e-02	1
9	10	19	20	9.54001763493207e-03	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-6.07567676709809e+03	-1.07649710481142e-02	6.60284444310019e+01	-1.07649710481142e-02	1
10	11	20	21	6.51391251305804e-03	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-6.72151631802947e+03	-9.11581138383614e-03	6.16711959043720e+01	-9.11581138383614e-03	1
1	2	12	13	3.15269244640351e-03	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-4.77977040877402e+03	-1.44472413053822e-02	6.88367888904414e+01	-1.44472413053822e-02	1
2	3	13	14	7.58969220493273e-03	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-8.01634029465956e+03	-7.16747528633111e-03	5.78930012938371e+01	-7.16747528633111e-03	1
3	4	14	15	7.72825214537580e-03	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.44144460069407e+03	-5.89800158245915e-03	5.52553024113620e+01	-5.89800158245915e-03	1
4	5	15	16	2.36818606740010e-03	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-6.75116767137440e+03	-8.85341607899743e-03	5.96293478096307e+01	-8.85341607899743e-03	1
5	6	16	17	4.85363547829103e-03	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-5.09392668586358e+03	-1.29933440058028e-02	6.58658935102642e+01	-1.29933440058028e-02	1
6	7	17	18	8.18741393863253e-04	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-6.91800493771595e+03	-1.01975045532736e-02	7.06041460990310e+01	-1.01975045532736e-02	1
7	8	18	19	2.31465856667351e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-8.86389752995550e+03	-8.04658358675326e-03	7.29750015935600e+01	-8.04658358675326e-03	1
8	9	19	20	1.86726519259175e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.72437283750823e+03	-8.99454619730971e-03	6.81799042307872e+01	-8.99454619730971e-03	1
9	10	20	21	6.86260190374517e-03	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-6.05005921236830e+03	-1.07685866488948e-02	6.55976894007434e+01	-1.07685866488948e-02	1
1	2	13	14	1.61271587118965e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-5.76540322760738e+03	-9.53267536947968e-03	5.40733732585811e+01	-9.53267536947968e-03	1
2	3	14	15	4.71931865789426e-03	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.97619541765201e+04	-2.72929194503738e-03	5.36816005092367e+01	-2.72929194503738e-03	1
3	4	15	16	1.08895059696736e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.21042780983775e+04	-4.64180909342664e-03	5.67975831862643e+01	-4.64180909342664e-03	1
4	5	16	17	6.42800190954647e-04	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-6.54381070158875e+03	-9.46733724548426e-03	6.19922858374564e+01	-9.46733724548426e-03	1
5	6	17	18	1.07774477792931e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-4.17215960348233e+03	-1.67130172731060e-02	6.89778708158149e+01	-1.67130172731060e-02	1
6	7	18	19	7.15303709259970e-03	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.69602207857183e+04	-4.23304142933759e-03	7.12797769754634e+01	-4.23304142933759e-03	1
7	8	19	20	6.79597748934674e-03	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.38932511447859e+04	-5.15030635800655e-03	7.20407824736249e+01	-5.15030635800655e-03	1
8	9	20	21	7.30366631717145e-03	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.50901045257461e+03	-9.20964227324786e-03	6.86502128583387e+01	-9.20964227324786e-03	1
1	2	14	15	2.16458589581969e-03	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.39516719973209e+04	-3.74058626327464e-03	5.23003968034867e+01	-3.74058626327464e-03	1
2	3	15	16	4.55718399038081e-04	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.47633793838649e+04	-2.21057240599262e-03	5.47661897367857e+01	-2.21057240599262e-03	1
3	4	16	17	6.51600347605824e-03	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.15049644156315e+04	-5.09029678361307e-03	5.81820821961241e+01	-5.09029678361307e-03	1
4	5	17	18	2.14394408932533e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-5.20691296196270e+03	-1.25546567574743e-02	6.67725228013901e+01	-1.25546567574743e-02	1
5	6	18	19	6.33919022318017e-03	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.99296742924924e+03	-7.07308642822695e-03	7.11291833809941e+01	-7.07308642822695e-03	1
6	7	19	20	2.02514258665761e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.60902031973669e+04	-2.75474239052503e-03	7.04162825239318e+01	-2.75474239052503e-03	1
7	8	20	21	1.86454314769432e-03	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.32568897038423e+04	-5.36062649546338e-03	7.11977383893079e+01	-5.36062649546338e-03	1
1	2	15	16	6.61786464768388e-03	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.72153781276285e+04	-3.09386080799049e-03	5.29095030849200e+01	-3.09386080799049e-03	1
2	3	16	17	8.52433334796236e-03	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.31140465269428e+04	-2.47869343948394e-03	5.77810170095277e+01	-2.47869343948394e-03	1
3	4	17	18	7.92520738432706e-03	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-8.96043278297475e+03	-6.93035619907805e-03	6.16068435027988e+01	-6.93035619907805e-03	1
4	5	18	19	1.14736441466910e-03	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.21837933714334e+04	-5.42704752090937e-03	6.60461595524970e+01	-5.42704752090937e-03	1
5	6	19	20	5.04987278980457e-03	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.50969184419796e+04	-4.67551932239989e-03	7.09423838710353e+01	-4.67551932239989e-03	1
6	7	20	21	8.65755194170107e-03	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.45062861722582e+04	-2.90691574885821e-03	7.18544533879449e+01	-2.90691574885821e-03	1
1	2	16	17	1.20029640705577e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.58608240729806e+04	-3.52834479657959e-03	5.52907407376487e+01	-3.52834479657959e-03	1
2	3	17	18	3.34501235840940e-03	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.76962332933402e+04	-3.44214573452364e-03	6.07092591633628e+01	-3.44214573452364e-03	1
3	4	18	19	4.74945311160953e-03	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.06051433411527e+04	-3.05175642587323e-03	6.25832240634334e+01	-3.05175642587323e-03	1
4	5	19	20	6.53329232573717e-03	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.81281035035437e+04	-3.63925486129205e-03	6.55417692864939e+01	-3.63925486129205e-03	1
5	6	20	21	1.76545424028109e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.39635964400653e+04	-5.00101042743005e-03	7.10649450199111e+01	-5.00101042743005e-03	1
1	2	17	18	4.04981710960953e-03	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.19822445442912e+04	-4.98027850500647e-03	5.99165874372258e+01	-4.98027850500647e-03	1
2	3	18	19	1.26088395433505e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-4.01205082230520e+04	-1.53838645382963e-03	6.09426181227306e+01	-1.53838645382963e-03	1
3	4	19	20	9.17861947054770e-03	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.02936846298839e+04	-2.07263338617940e-03	6.33640065797915e+01	-2.07263338617940e-03	1
4	5	20	21	2.12215619701264e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.65434426808575e+04	-3.94371546471122e-03	6.66271812714059e+01	-3.94371546471122e-03	1
1	2	18	19	1.03246526055114e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.68688373430893e+04	-2.25264682243400e-03	6.11509109979865e+01	-2.25264682243400e-03	1
2	3	19	20	1.51936996595401e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-5.82362309547301e+04	-1.05850044814411e-03	6.07064901724052e+01	-1.05850044814411e-03	1
3	4	20	21	4.84234072866251e-03	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.73571837870297e+04	-2.27206518210694e-03	6.18563179145731e+01	-2.27206518210694e-03	1
1	2	19	20	1.26691114918662e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.86600513243258e+04	-1.56448972782095e-03	6.12495222517899e+01	-1.56448972782095e-03	1
2	3	20	21	7.07669465618781e-03	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-5.20223236719378e+04	-1.17352079512769e-03	6.06172515359673e+01	-1.17352079512769e-03	1
1	2	20	21	4.43819428146223e-03	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.42741576084449e+04	-1.74889988812635e-03	6.02081049611337e+01	-1.74889988812635e-03	1
0
